COMBUSTIBLE,AÑO_REGISTRO,CLASE,SERVICIO,MARCA,MUNICIPIO,DEPARTAMENTO,CAPACIDAD_PASAJEROS,POTENCIA,CANTIDAD
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,BOGOTA,Bogota D.C.,,462.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,RESTREPOA,Meta,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,SABANETA,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BARRANQUILLA,Atlantico,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,BUCARAMANGA,Santander,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,SABANETA,Antioquia,,126.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,TOYOTA,MEDELLIN,Antioquia,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CALI,Valle del Cauca,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BARRANQUILLA,Atlantico,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,CUCUTA,Norte de Santander,,126.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,SINCELEJO,Sucre,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,PEREIRA,Risaralda,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,PASTO,Narino,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,SINCELEJO,Sucre,,114.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,ENVIGADO,Antioquia,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,SABANETA,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,SABANETA,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,LA CALERA,Cundinamarca,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ARJONA,Bolivar,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,POPAYAN,Cauca,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,SABANETA,Antioquia,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,429.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BARRANQUILLA,Atlantico,,340.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,CALI,Valle del Cauca,,340.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,SABANETA,Antioquia,0.0,340.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,PEREIRA,Risaralda,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,BOGOTA,Bogota D.C.,,249.0,1
GASO ELEC,2022,CAMIONETA,Particular,AUDI,SABANETA,Antioquia,,249.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,CALI,Valle del Cauca,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,ENVIGADO,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BUCARAMANGA,Santander,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,CHIA,Cundinamarca,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,CHIA,Cundinamarca,,103.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,BOGOTA,Bogota D.C.,,103.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,ENVIGADO,Antioquia,,103.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,NEIVA,Huila,,103.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,MEDELLIN,Antioquia,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,CALI,Valle del Cauca,,200.0,1
GASO ELEC,2022,CAMIONETA,Particular,FORD,BOGOTA,Bogota D.C.,,200.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,FUNZA,Cundinamarca,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,LA CALERA,Cundinamarca,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,SABANETA,Antioquia,,88.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,BOGOTA,Bogota D.C.,,103.0,1
GASO ELEC,2022,CAMIONETA,Particular,HYUNDAI,BOGOTA,Bogota D.C.,,103.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,MANIZALES,Caldas,,88.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,PASTO,Narino,,114.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,FUNZA,Cundinamarca,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,MEDELLIN,Antioquia,,88.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,BOGOTA,Bogota D.C.,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,MEDELLIN,Antioquia,,114.0,1
GASO ELEC,2022,CAMIONETA,Particular,VOLVO,BOGOTA,Bogota D.C.,,462.0,1
GASO ELEC,2022,CAMPERO,Particular,LAND ROVER,VILLA DEL ROSARIO,Norte de Santander,,335.0,1
GASO ELEC,2022,CAMIONETA,Particular,BMW,BOGOTA,Bogota D.C.,,292.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MINI,BOGOTA,Bogota D.C.,,220.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MINI,MEDELLIN,Antioquia,,220.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,SABANETA,Antioquia,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,SABANETA,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,ENVIGADO,Antioquia,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,ENVIGADO,Antioquia,,362.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,MOSQUERA,Cundinamarca,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,BOGOTA,Bogota D.C.,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,ENVIGADO,Antioquia,,153.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,MAZDA,MEDELLIN,Antioquia,,153.0,1
GASO ELEC,2022,CAMIONETA,Particular,TOYOTA,HONDA,Tolima,,114.0,1
GASO ELEC,2022,CAMPERO,Particular,SUBARU,MANIZALES,Caldas,,164.0,1
GASO ELEC,2022,CAMPERO,Particular,SUBARU,MANIZALES,Caldas,,164.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,CHIA,Cundinamarca,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,MEDELLIN,Antioquia,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,VILLA DEL ROSARIO,Norte de Santander,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,208.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,BOGOTA,Bogota D.C.,,362.0,1
GASO ELEC,2022,CAMIONETA,Particular,MERCEDES BENZ,FUNZA,Cundinamarca,,429.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,SABANETA,Antioquia,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,FUNZA,Cundinamarca,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,SABANETA,Antioquia,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,AUTOMOVIL,Particular,SUZUKI,BOGOTA,Bogota D.C.,,88.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,SABANETA,Antioquia,,176.0,1
GASO ELEC,2022,CAMPERO,Particular,TOYOTA,VILLA DEL ROSARIO,Norte de Santander,,176.0,1
